order_id,customer_id,product_id,quantity,unit_price,order_date,status,total_value,name,state,category,gross_margin,order_year,order_month,gross_profit
C1AD07B1-86A,D2B44EA6,PROD-0098,1,188.74,2026-03-03 09:17:04,completed,188.74,Melina Porto,SP,Roupas,0.4285,2026,3,80.88
3DA7D5BE-351,D9AA775D,PROD-0061,3,362.94,2026-01-10 13:51:23,completed,1088.82,Srta. Maya Da Mota,RS,Livros,0.6179,2026,1,672.78
0D7A8E8C-0F2,015EA699,PROD-0068,2,989.44,2025-11-22 06:16:08,shipped,1978.88,Srta. Emanuelly Vargas,SC,Casa & Jardim,0.5545,2025,11,1097.29
BAEAB9C3-8A6,5B676A98,PROD-0008,5,334.5,2025-08-06 18:18:25,completed,1672.5,Ana Vitória Viana,PE,Esportes,0.4168,2025,8,697.1
BECE8652-13C,2F2CDC5F,PROD-0062,3,412.92,2026-02-08 20:39:25,pending,1238.76,Maria Júlia Correia,BA,Livros,0.4306,2026,2,533.41
6048E378-D41,E356CDB8,PROD-0078,5,605.92,2026-02-16 00:30:35,shipped,3029.6,Luiz Felipe Da Rosa,PR,Roupas,0.3849,2026,2,1166.09
E05A32C9-811,D1194174,PROD-0080,5,1130.47,2025-04-16 19:12:26,shipped,5652.35,Leandro Porto,MG,Livros,0.5679,2025,4,3209.97
D0105FBC-49F,59B761A6,PROD-0064,4,517.61,2026-03-16 13:10:02,pending,2070.44,Srta. Elisa Santos,CE,Esportes,0.5592,2026,3,1157.79
BC6A130C-68A,F2117D49,PROD-0024,3,338.73,2025-06-04 03:38:19,completed,1016.19,Carlos Eduardo Garcia,CE,Esportes,0.5017,2025,6,509.82
8F83C949-78B,484A6A08,PROD-0001,1,962.94,2026-01-28 01:07:16,cancelled,962.94,Jade Teixeira,GO,Roupas,0.5868,2026,1,565.05
ED99C9BA-64F,E6E16F57,PROD-0027,4,810.51,2025-07-03 17:34:15,completed,3242.04,Lucas Da Paz,PE,Esportes,0.5263,2025,7,1706.29
405F79C3-2D7,1A126632,PROD-0043,2,100.63,2025-06-05 01:22:14,completed,201.26,Pedro Henrique Oliveira,RJ,Eletrônicos,0.6127,2025,6,123.31
882497A9-6B4,7D8543DB,PROD-0082,3,243.15,2026-01-19 17:58:29,completed,729.45,Sra. Aylla Da Paz,BA,Casa & Jardim,0.2447,2026,1,178.5
D3B3DEFA-D41,D2B44EA6,PROD-0040,3,822.68,2026-01-12 17:54:48,completed,2468.04,Melina Porto,SP,Esportes,0.4216,2026,1,1040.53
67D38FDB-34F,3599A597,PROD-0015,4,731.27,2025-06-05 21:37:53,cancelled,2925.08,Davi Miguel Viana,MG,Livros,0.5063,2025,6,1480.97
F53EB8C4-497,8C4AA454,PROD-0073,2,208.8,2025-07-05 00:54:48,completed,417.6,Cecilia Rocha,RS,Roupas,0.4507,2025,7,188.21
03280C88-96C,8B5D3E74,PROD-0043,4,100.63,2025-10-16 23:37:33,pending,402.52,Kamilly Oliveira,PR,Eletrônicos,0.6127,2025,10,246.62
E3B83A68-409,531DB346,PROD-0005,2,65.22,2025-12-11 00:08:42,cancelled,130.44,Allana Da Luz,GO,Esportes,0.5725,2025,12,74.68
A94BD9FE-97B,EC26A303,PROD-0059,3,1202.64,2026-01-07 12:56:27,pending,3607.92,Daniel Lopes,RS,Esportes,0.6004,2026,1,2166.2
5C7214CF-DB9,273A18D0,PROD-0053,5,613.06,2025-05-28 16:27:42,completed,3065.3,Lucas Aragão,MG,Roupas,0.3212,2025,5,984.57
57C7FD69-7FC,EAFE1B58,PROD-0073,5,208.8,2025-10-14 11:00:02,shipped,1044.0,Manuela Ribeiro,RS,Roupas,0.4507,2025,10,470.53
13FEC5B5-219,FBA6BFED,PROD-0003,3,1002.23,2025-12-07 20:54:00,completed,3006.69,Nina Santos,PE,Roupas,0.5908,2025,12,1776.35
31409991-69E,40EB5141,PROD-0009,1,929.08,2025-04-22 15:22:01,completed,929.08,Ana Beatriz Mendonça,RJ,Eletrônicos,0.6451,2025,4,599.35
767F9054-815,B0E23448,PROD-0049,2,1060.14,2026-03-02 07:20:53,shipped,2120.28,Rafael Cassiano,PE,Roupas,0.6599,2026,3,1399.17
84C3C6AC-346,0FC4A284,PROD-0078,1,605.92,2026-01-06 21:18:07,completed,605.92,Luiza Cardoso,SC,Roupas,0.3849,2026,1,233.22
19FF4631-CC9,B3D8E6E4,PROD-0091,1,587.34,2025-06-16 16:16:30,completed,587.34,Juliana Pires,RJ,Casa & Jardim,0.3079,2025,6,180.84
202B0E57-B0E,DF3A94D3,PROD-0053,2,613.06,2025-12-21 09:37:35,completed,1226.12,Nathan Cunha,PE,Roupas,0.3212,2025,12,393.83
7745F6C7-1BC,4EBDA15F,PROD-0058,2,315.01,2026-01-22 15:54:01,shipped,630.02,Sra. Letícia Carvalho,CE,Esportes,0.3241,2026,1,204.19
65BA8A15-0AB,82E5B2F7,PROD-0039,1,676.96,2025-07-04 13:19:11,completed,676.96,Eloá Ramos,RJ,Esportes,0.436,2025,7,295.15
A0D56B93-110,CD097C3F,PROD-0012,4,583.19,2026-02-19 18:29:54,shipped,2332.76,Ágatha Almeida,SP,Eletrônicos,0.5183,2026,2,1209.07
FC23DC27-B2C,8B5D3E74,PROD-0020,4,73.64,2026-03-25 06:40:48,cancelled,294.56,Kamilly Oliveira,PR,Casa & Jardim,0.4113,2026,3,121.15
CD759BBA-E5F,E83E51A3,PROD-0068,2,989.44,2025-10-24 13:42:30,completed,1978.88,Lucas Rocha,GO,Casa & Jardim,0.5545,2025,10,1097.29
9AC0CD95-569,AE10BF1B,PROD-0067,2,339.35,2025-04-11 08:24:37,cancelled,678.7,Augusto Brito,PR,Casa & Jardim,0.4677,2025,4,317.43
2D22ABC0-302,74B83F7C,PROD-0005,5,65.22,2025-11-12 15:08:48,completed,326.1,Elisa Da Costa,BA,Esportes,0.5725,2025,11,186.69
2BB33B08-CB6,AF3B2BF2,PROD-0001,5,962.94,2025-06-16 06:24:50,completed,4814.7,Pedro Miguel Teixeira,SC,Roupas,0.5868,2025,6,2825.27
3CFD690F-646,06979CB6,PROD-0043,1,100.63,2026-02-06 19:05:48,shipped,100.63,Luara Monteiro,RS,Eletrônicos,0.6127,2026,2,61.66
FA6A012A-148,223594A7,PROD-0099,1,72.1,2025-08-21 17:34:00,shipped,72.1,Bryan Ferreira,PR,Roupas,0.3732,2025,8,26.91
D08DCFB0-3D9,F09968B9,PROD-0098,2,188.74,2025-09-01 04:13:42,completed,377.48,Antonella Vargas,SC,Roupas,0.4285,2025,9,161.75
AA452CC3-EE4,2E2AD150,PROD-0026,5,1064.13,2025-11-16 15:54:11,completed,5320.65,Ryan Garcia,MG,Eletrônicos,0.6372,2025,11,3390.32
85773CF1-121,C9FF9439,PROD-0099,3,72.1,2026-02-16 14:19:10,completed,216.3,Pedro Lucas Caldeira,RS,Roupas,0.3732,2026,2,80.72
63D6E9E1-4C1,9117EBD0,PROD-0021,5,246.07,2026-04-07 01:06:42,shipped,1230.35,Alícia Das Neves,PE,Livros,0.3041,2026,4,374.15
EB1216CF-FF6,83F5482B,PROD-0066,3,907.35,2025-12-07 19:45:08,shipped,2722.05,Bianca Ramos,PE,Roupas,0.5303,2025,12,1443.5
9C808DD3-70A,DE181758,PROD-0041,3,117.19,2025-12-08 15:05:49,shipped,351.57,Mariah Cassiano,CE,Eletrônicos,0.6114,2025,12,214.95
1D0DD46B-472,223594A7,PROD-0032,5,47.21,2025-08-20 06:06:59,completed,236.05,Bryan Ferreira,PR,Casa & Jardim,0.5897,2025,8,139.2
D1FBC2AB-9AB,D1194174,PROD-0070,1,811.0,2026-01-17 00:46:53,pending,811.0,Leandro Porto,MG,Esportes,0.5543,2026,1,449.54
F2558EBF-149,E03DA8B9,PROD-0087,1,656.01,2025-04-17 12:18:53,completed,656.01,Maria Helena Novais,RS,Roupas,0.66,2025,4,432.97
85DD97C5-3B2,2A922016,PROD-0055,5,1049.9,2025-10-19 15:44:17,shipped,5249.5,Isabelly Dias,GO,Livros,0.6198,2025,10,3253.64
F763D782-6AB,C05E46C7,PROD-0081,4,884.4,2026-04-10 15:12:17,shipped,3537.6,Dante Ramos,BA,Roupas,0.4456,2026,4,1576.35
196E74A7-DDD,FB0D2F29,PROD-0046,2,979.27,2026-02-07 18:16:39,cancelled,1958.54,Juliana Moreira,GO,Livros,0.6565,2026,2,1285.78
4FB40F65-39F,759FD096,PROD-0098,1,188.74,2025-07-11 01:33:09,pending,188.74,Ian Carvalho,BA,Roupas,0.4285,2025,7,80.88
5CADC4F1-16C,8007E560,PROD-0073,4,208.8,2026-02-25 02:46:54,completed,835.2,Dra. Elisa Cavalcanti,RS,Roupas,0.4507,2026,2,376.42
371BAD25-7DF,E90CB3DC,PROD-0059,4,1202.64,2025-09-15 06:52:58,pending,4810.56,Juliana Mendes,BA,Esportes,0.6004,2025,9,2888.26
C3748A96-9D2,651D8E21,PROD-0030,5,1041.88,2025-04-11 05:47:31,completed,5209.4,Dr. Felipe Monteiro,MG,Livros,0.6462,2025,4,3366.31
43B801E6-249,C05E46C7,PROD-0047,3,612.37,2025-08-21 01:50:54,completed,1837.11,Dante Ramos,BA,Casa & Jardim,0.6159,2025,8,1131.48
311B03B7-119,FAFB634B,PROD-0059,4,1202.64,2025-07-27 11:35:16,completed,4810.56,Mathias Aragão,RS,Esportes,0.6004,2025,7,2888.26
7AE9C0A6-FAC,CCEC92DF,PROD-0045,2,473.4,2025-07-30 19:17:21,completed,946.8,Yan Da Luz,PE,Roupas,0.3398,2025,7,321.72
FA40C814-F13,36E97ACD,PROD-0099,2,72.1,2025-07-10 19:58:58,shipped,144.2,Rafael Santos,RS,Roupas,0.3732,2025,7,53.82
5C746F57-AFD,74B83F7C,PROD-0014,1,701.87,2025-04-17 03:10:38,completed,701.87,Elisa Da Costa,BA,Esportes,0.5729,2025,4,402.1
184B5067-760,A5F74FF5,PROD-0072,3,361.57,2025-05-21 16:58:36,shipped,1084.71,Srta. Sophie Carvalho,SP,Eletrônicos,0.3142,2025,5,340.82
2F264321-8E5,57F165B3,PROD-0060,2,648.76,2025-11-15 14:19:22,shipped,1297.52,Gabrielly Nogueira,RS,Livros,0.66,2025,11,856.36
D5267AFA-9AE,DA59487F,PROD-0032,4,47.21,2026-02-16 03:48:42,pending,188.84,Kamilly Pires,PE,Casa & Jardim,0.5897,2026,2,111.36
E7980A93-0DC,8007E560,PROD-0009,5,929.08,2025-04-28 13:20:36,pending,4645.4,Dra. Elisa Cavalcanti,RS,Eletrônicos,0.6451,2025,4,2996.75
C3716045-807,5DF3206E,PROD-0056,5,428.84,2026-02-17 07:26:42,cancelled,2144.2,Ester Da Rocha,BA,Esportes,0.5876,2026,2,1259.93
4A0B7317-E65,50D9488F,PROD-0031,1,503.43,2025-04-23 15:42:59,cancelled,503.43,Lorena Lima,SP,Casa & Jardim,0.51,2025,4,256.75
DD610301-040,225E3D33,PROD-0092,1,332.35,2025-04-20 18:40:54,shipped,332.35,Caleb Melo,SP,Livros,0.6153,2025,4,204.49
86203D7A-9EA,F81FD806,PROD-0077,1,218.76,2026-02-08 00:19:42,pending,218.76,Srta. Clarice Da Mota,PE,Roupas,0.4555,2026,2,99.65
45CBEAB2-8D4,32434999,PROD-0023,1,711.23,2025-12-20 04:51:37,shipped,711.23,Eloá Alves,PE,Eletrônicos,0.5013,2025,12,356.54
92DA31C0-421,E93F2452,PROD-0014,4,701.87,2026-04-08 03:32:34,completed,2807.48,Eduarda Cassiano,CE,Esportes,0.5729,2026,4,1608.41
5C5FB31B-A96,7A76FA0C,PROD-0064,1,517.61,2025-12-27 21:34:56,completed,517.61,Vitor Hugo Garcia,BA,Esportes,0.5592,2025,12,289.45
CDCF0032-B58,5BC9B1A1,PROD-0018,1,981.25,2025-07-21 20:59:18,completed,981.25,Hellena Pacheco,SC,Casa & Jardim,0.6157,2025,7,604.16
F70D9689-11E,C958976E,PROD-0085,3,99.54,2025-12-10 23:36:55,pending,298.62,Maria Luiza Ribeiro,RS,Esportes,0.3218,2025,12,96.1
40CB87DF-12E,5300749C,PROD-0079,2,938.31,2025-07-23 18:46:52,cancelled,1876.62,Mathias Nogueira,RS,Casa & Jardim,0.605,2025,7,1135.36
38D70A90-3E6,858682FB,PROD-0041,3,117.19,2026-01-15 09:23:05,pending,351.57,Otto Câmara,MG,Eletrônicos,0.6114,2026,1,214.95
DA47D2E3-31A,F8421EB1,PROD-0092,1,332.35,2025-08-17 08:42:03,shipped,332.35,Luiz Felipe Pinto,PE,Livros,0.6153,2025,8,204.49
861EC478-734,653A4AEE,PROD-0002,4,272.0,2026-01-11 20:25:39,completed,1088.0,Dr. Lucas Gabriel Farias,MG,Livros,0.4652,2026,1,506.14
A82F79C0-FCD,2106D078,PROD-0038,5,309.97,2025-06-08 06:15:07,completed,1549.85,Asafe Melo,PR,Esportes,0.4611,2025,6,714.64
C3B2652D-637,1A0BE576,PROD-0001,3,962.94,2025-07-30 01:07:41,completed,2888.82,Otávio Sá,BA,Roupas,0.5868,2025,7,1695.16
5B198B79-4EB,413EF292,PROD-0037,4,406.89,2025-04-23 11:25:21,cancelled,1627.56,Luara Silva,RJ,Eletrônicos,0.426,2025,4,693.34
193DC1B1-CD2,3A6AA154,PROD-0076,4,642.74,2025-05-14 06:58:48,pending,2570.96,Maria Flor Souza,SP,Casa & Jardim,0.4509,2025,5,1159.25
036E99BC-A73,697DB7E2,PROD-0049,2,1060.14,2025-05-31 12:55:46,pending,2120.28,Lunna Nascimento,PR,Roupas,0.6599,2025,5,1399.17
C9F3CB01-5EE,E03DA8B9,PROD-0018,3,981.25,2025-05-01 00:30:30,pending,2943.75,Maria Helena Novais,RS,Casa & Jardim,0.6157,2025,5,1812.47
2A7DE7CF-61D,00CCF6C7,PROD-0020,2,73.64,2025-09-15 14:40:53,completed,147.28,Henrique Rodrigues,PR,Casa & Jardim,0.4113,2025,9,60.58
D387207D-8D6,57D66F9D,PROD-0002,2,272.0,2025-07-16 02:13:35,cancelled,544.0,Ana Cecília Fonseca,RJ,Livros,0.4652,2025,7,253.07
CB71F558-3C8,FC8FAED0,PROD-0063,2,756.86,2026-01-18 11:52:41,completed,1513.72,Maria Luiza Novaes,GO,Eletrônicos,0.4364,2026,1,660.59
A6D8BF4E-C42,E6E16F57,PROD-0018,4,981.25,2025-04-22 20:59:54,cancelled,3925.0,Lucas Da Paz,PE,Casa & Jardim,0.6157,2025,4,2416.62
6ACC21F6-881,479C3183,PROD-0078,2,605.92,2026-01-01 05:02:26,pending,1211.84,Eloah Duarte,RJ,Roupas,0.3849,2026,1,466.44
B8C00B31-033,246610D8,PROD-0066,4,907.35,2025-06-12 06:36:43,pending,3629.4,José Pedro Câmara,PR,Roupas,0.5303,2025,6,1924.67
99D93FFA-BEF,0D029D50,PROD-0046,5,979.27,2025-05-11 23:03:14,completed,4896.35,Vitória Moraes,RS,Livros,0.6565,2025,5,3214.45
6613212C-088,615A22E9,PROD-0074,2,656.29,2025-07-15 16:07:45,cancelled,1312.58,Isadora Da Cunha,SC,Esportes,0.5537,2025,7,726.78
C71E2D87-106,98284A4A,PROD-0065,5,452.86,2025-10-25 23:49:54,shipped,2264.3,Theodoro Sá,BA,Casa & Jardim,0.2586,2025,10,585.55
6142D2B0-AAA,CE997F71,PROD-0047,5,612.37,2025-08-01 21:39:48,pending,3061.85,Sr. Pedro Lucas Santos,PE,Casa & Jardim,0.6159,2025,8,1885.79
19735076-401,602505DD,PROD-0091,4,587.34,2025-05-25 10:32:18,cancelled,2349.36,Matheus Azevedo,CE,Casa & Jardim,0.3079,2025,5,723.37
D4AE000D-19A,615A22E9,PROD-0011,5,236.83,2025-09-07 03:04:52,completed,1184.15,Isadora Da Cunha,SC,Livros,0.5215,2025,9,617.53
D14A4B0A-C61,DE025C0C,PROD-0060,5,648.76,2025-06-16 13:04:51,completed,3243.8,Ana Clara Aparecida,BA,Livros,0.66,2025,6,2140.91
8129A987-228,7D02FA8B,PROD-0032,1,47.21,2025-12-16 23:25:08,cancelled,47.21,Ian Almeida,MG,Casa & Jardim,0.5897,2025,12,27.84
2A6C265A-A83,E3798ACC,PROD-0082,3,243.15,2025-07-19 13:29:20,shipped,729.45,Isaque Jesus,RJ,Casa & Jardim,0.2447,2025,7,178.5
71932FE0-C60,759FD096,PROD-0007,1,798.54,2026-02-08 22:22:50,pending,798.54,Ian Carvalho,BA,Roupas,0.6034,2026,2,481.84
DA5D6208-EE6,328CC9E2,PROD-0059,5,1202.64,2025-07-04 19:49:57,cancelled,6013.2,Maria Flor Leão,SC,Esportes,0.6004,2025,7,3610.33
66F8DEED-6E8,C40E3DB1,PROD-0043,3,100.63,2026-03-18 15:22:24,completed,301.89,Rodrigo Novaes,CE,Eletrônicos,0.6127,2026,3,184.97
13301838-164,8B5D3E74,PROD-0022,5,197.53,2025-07-24 00:41:26,cancelled,987.65,Kamilly Oliveira,PR,Esportes,0.5967,2025,7,589.33
0136C04B-131,07DCD31F,PROD-0039,3,676.96,2025-04-25 23:55:22,completed,2030.88,Vicente Casa Grande,PE,Esportes,0.436,2025,4,885.46
D6D861DA-2A0,3EA57151,PROD-0081,5,884.4,2025-06-26 18:04:40,completed,4422.0,Sara Macedo,PR,Roupas,0.4456,2025,6,1970.44
D1835ECD-A94,BCC622C4,PROD-0085,5,99.54,2026-03-30 23:18:15,completed,497.7,Dr. Thiago Macedo,SP,Esportes,0.3218,2026,3,160.16
D686971B-A06,6F466889,PROD-0037,5,406.89,2025-10-20 12:51:21,completed,2034.45,Esther Novaes,GO,Eletrônicos,0.426,2025,10,866.68
650AA374-0A0,77E7698F,PROD-0036,3,28.2,2026-03-20 17:29:21,completed,84.6,Augusto Vieira,MG,Esportes,0.3468,2026,3,29.34
644BBC17-93C,FDFD54D9,PROD-0076,4,642.74,2025-07-21 05:36:47,completed,2570.96,Sofia Abreu,GO,Casa & Jardim,0.4509,2025,7,1159.25
84AF7AD2-116,C05E46C7,PROD-0023,2,711.23,2025-10-22 17:20:34,pending,1422.46,Dante Ramos,BA,Eletrônicos,0.5013,2025,10,713.08
2BBC17D2-B64,A34065EF,PROD-0024,1,338.73,2026-01-29 17:41:22,completed,338.73,Dr. Rael Casa Grande,SP,Esportes,0.5017,2026,1,169.94
FB1F1D7D-E33,0FC4A284,PROD-0011,2,236.83,2026-01-31 11:57:26,pending,473.66,Luiza Cardoso,SC,Livros,0.5215,2026,1,247.01
A249816E-031,2B1BDFC9,PROD-0097,4,1397.96,2025-10-24 19:40:29,completed,5591.84,Levi Teixeira,RS,Eletrônicos,0.6565,2025,10,3671.04
4F76E70C-121,70BA4A73,PROD-0085,2,99.54,2026-01-21 23:05:47,completed,199.08,Arthur Gabriel Almeida,PE,Esportes,0.3218,2026,1,64.06
F68B867D-290,F8421EB1,PROD-0074,1,656.29,2026-01-03 08:13:05,cancelled,656.29,Luiz Felipe Pinto,PE,Esportes,0.5537,2026,1,363.39
915C6DF9-EC8,CFFD34DD,PROD-0034,1,1016.06,2026-01-05 08:25:48,completed,1016.06,Maria Julia Sousa,RJ,Livros,0.5471,2026,1,555.89
6DF64AC5-E1C,4EBDA15F,PROD-0060,4,648.76,2025-09-29 08:43:05,cancelled,2595.04,Sra. Letícia Carvalho,CE,Livros,0.66,2025,9,1712.73
EC6B8055-4A8,F2117D49,PROD-0097,4,1397.96,2025-11-24 22:20:20,cancelled,5591.84,Carlos Eduardo Garcia,CE,Eletrônicos,0.6565,2025,11,3671.04
2019211F-06A,20D0FC8D,PROD-0091,2,587.34,2026-03-01 16:08:49,shipped,1174.68,Alexandre Costela,BA,Casa & Jardim,0.3079,2026,3,361.68
7E40D579-F6A,72EEF5E6,PROD-0087,1,656.01,2025-08-01 11:58:26,completed,656.01,Júlia Camargo,MG,Roupas,0.66,2025,8,432.97
F23EA55C-9DC,97D3A2B3,PROD-0069,4,376.9,2025-06-23 03:29:24,shipped,1507.6,Breno Freitas,RS,Roupas,0.3082,2025,6,464.64
1E3B16C1-BD0,0E1D7D3F,PROD-0084,3,79.51,2025-05-09 03:36:02,completed,238.53,Sr. Davi Miguel Pereira,MG,Casa & Jardim,0.5977,2025,5,142.57
542D2CD7-D0F,B6848C06,PROD-0013,4,1196.83,2026-04-06 23:40:44,pending,4787.32,Ágatha Azevedo,CE,Livros,0.6644,2026,4,3180.7
0D411072-0A3,8AE9609A,PROD-0099,5,72.1,2025-07-20 03:12:33,completed,360.5,Sr. Theodoro Rodrigues,CE,Roupas,0.3732,2025,7,134.54
9690DA04-3A7,9F6FBBA1,PROD-0067,2,339.35,2026-01-28 18:39:19,completed,678.7,Liam Farias,BA,Casa & Jardim,0.4677,2026,1,317.43
1FDEA7F9-DC7,B96A0DB3,PROD-0053,4,613.06,2025-12-14 05:39:00,completed,2452.24,Joana Jesus,CE,Roupas,0.3212,2025,12,787.66
FF7FA059-CCF,06379B60,PROD-0029,2,946.81,2025-04-23 01:51:20,completed,1893.62,João Felipe Gonçalves,SP,Esportes,0.5485,2025,4,1038.65
A20CC373-404,68219C50,PROD-0004,5,180.17,2025-11-10 04:23:03,cancelled,900.85,Heloísa Teixeira,SC,Roupas,0.3551,2025,11,319.89
0C607849-A68,70BA4A73,PROD-0028,1,1217.31,2025-04-15 02:09:35,cancelled,1217.31,Arthur Gabriel Almeida,PE,Casa & Jardim,0.6125,2025,4,745.6
29509B15-DA1,2F2CDC5F,PROD-0016,2,1282.35,2026-02-03 13:51:21,pending,2564.7,Maria Júlia Correia,BA,Esportes,0.646,2026,2,1656.8
4677F95B-2AE,1FA348FE,PROD-0085,5,99.54,2026-01-23 14:23:01,completed,497.7,Cauã Ramos,PR,Esportes,0.3218,2026,1,160.16
76DC672B-C6C,D99981CC,PROD-0015,3,731.27,2025-04-16 16:25:11,pending,2193.81,Amanda Fernandes,RJ,Livros,0.5063,2025,4,1110.73
C4DF34AA-0D3,50016162,PROD-0085,4,99.54,2025-06-20 15:24:07,completed,398.16,Alana Mendonça,RS,Esportes,0.3218,2025,6,128.13
5E678DFF-07D,5BC9B1A1,PROD-0099,3,72.1,2025-09-02 17:06:34,completed,216.3,Hellena Pacheco,SC,Roupas,0.3732,2025,9,80.72
11C44B87-BA7,2E2AD150,PROD-0021,1,246.07,2025-04-12 06:18:10,pending,246.07,Ryan Garcia,MG,Livros,0.3041,2025,4,74.83
66DF34CE-8B2,7E589C44,PROD-0050,3,168.46,2026-02-05 23:09:22,completed,505.38,Mirella Costela,PR,Eletrônicos,0.6527,2026,2,329.86
15C27698-831,FA2824B3,PROD-0023,2,711.23,2025-11-09 09:47:28,shipped,1422.46,Lunna Gomes,SP,Eletrônicos,0.5013,2025,11,713.08
B6BEFA5E-140,FA2824B3,PROD-0051,1,572.59,2026-04-04 18:41:06,completed,572.59,Lunna Gomes,SP,Esportes,0.4935,2026,4,282.57
DD1D4A1A-14E,BBBD4420,PROD-0070,5,811.0,2025-09-16 00:19:21,cancelled,4055.0,Luiz Fernando Da Luz,PE,Esportes,0.5543,2025,9,2247.69
7160567D-A5A,48243CDA,PROD-0014,3,701.87,2025-08-01 01:14:38,completed,2105.61,Lucca Duarte,SP,Esportes,0.5729,2025,8,1206.3
B35EF59C-9ED,C04EC773,PROD-0005,3,65.22,2025-11-27 03:41:37,pending,195.66,João Pedro Da Mota,CE,Esportes,0.5725,2025,11,112.02
5EB7B4FF-293,255E5EFC,PROD-0003,1,1002.23,2026-03-24 15:33:29,completed,1002.23,Sr. Matteo Fonseca,MG,Roupas,0.5908,2026,3,592.12
A017FCFA-3F3,BE5B5B83,PROD-0086,3,23.22,2025-09-17 11:30:43,pending,69.66,Maria Júlia Peixoto,GO,Casa & Jardim,0.5233,2025,9,36.45
8AA0DB30-62B,0836284C,PROD-0056,1,428.84,2026-02-23 10:27:46,shipped,428.84,Sr. Asafe Freitas,GO,Esportes,0.5876,2026,2,251.99
B81CB2E3-062,148593D7,PROD-0073,3,208.8,2025-06-18 13:56:52,cancelled,626.4,Maria Sophia Borges,SC,Roupas,0.4507,2025,6,282.32
10FAB042-2C6,59B761A6,PROD-0039,1,676.96,2025-12-29 03:02:21,completed,676.96,Srta. Elisa Santos,CE,Esportes,0.436,2025,12,295.15
C303F5FB-18D,3599A597,PROD-0069,1,376.9,2025-09-29 11:53:00,pending,376.9,Davi Miguel Viana,MG,Roupas,0.3082,2025,9,116.16
43098487-2D1,1FA348FE,PROD-0098,2,188.74,2026-03-07 01:06:21,completed,377.48,Cauã Ramos,PR,Roupas,0.4285,2026,3,161.75
04B65D20-B8B,E03DA8B9,PROD-0071,2,297.26,2025-07-16 01:20:03,completed,594.52,Maria Helena Novais,RS,Esportes,0.583,2025,7,346.61
31FB984D-F67,80377B33,PROD-0090,3,493.21,2025-05-16 14:59:52,pending,1479.63,Juliana Almeida,RS,Eletrônicos,0.3581,2025,5,529.86
AD3E6D90-F66,5C5FBDBB,PROD-0011,2,236.83,2025-08-15 02:11:22,completed,473.66,Ryan Costela,PR,Livros,0.5215,2025,8,247.01
7CB704EC-0D2,08F33170,PROD-0005,5,65.22,2026-02-26 05:52:38,completed,326.1,Dr. Luiz Miguel Carvalho,PR,Esportes,0.5725,2026,2,186.69
56624A03-03C,A5F74FF5,PROD-0063,5,756.86,2025-11-03 13:36:52,cancelled,3784.3,Srta. Sophie Carvalho,SP,Eletrônicos,0.4364,2025,11,1651.47
E385A65E-9FC,E7D527F6,PROD-0040,4,822.68,2025-09-24 21:19:20,completed,3290.72,Anna Liz Machado,GO,Esportes,0.4216,2025,9,1387.37
3EE85E66-77A,792E72A7,PROD-0005,1,65.22,2025-09-20 23:29:50,pending,65.22,Ana Liz Garcia,GO,Esportes,0.5725,2025,9,37.34
E97CB53B-F9D,84462961,PROD-0016,5,1282.35,2025-11-17 06:26:14,pending,6411.75,Lunna Brito,PR,Esportes,0.646,2025,11,4141.99
BEA90C55-492,EC26A303,PROD-0087,2,656.01,2026-03-08 19:25:00,cancelled,1312.02,Daniel Lopes,RS,Roupas,0.66,2026,3,865.93
07E2F6D1-DDF,DC8FB1B6,PROD-0075,1,326.21,2025-05-07 01:25:47,cancelled,326.21,Dr. Pietro Silva,RJ,Livros,0.463,2025,5,151.04
54ECC234-762,EE12B193,PROD-0019,4,464.74,2026-01-17 07:02:04,shipped,1858.96,Davi Lucas Mendonça,CE,Roupas,0.434,2026,1,806.79
D0E85FC3-861,50AB16CB,PROD-0006,2,772.55,2025-12-23 07:00:40,completed,1545.1,Lavínia Sá,RJ,Esportes,0.5011,2025,12,774.25
ECF8A115-D75,624FF3A8,PROD-0023,3,711.23,2025-09-20 05:01:27,completed,2133.69,Dr. Nicolas Da Costa,RJ,Eletrônicos,0.5013,2025,9,1069.62
E1268C64-72C,ED0EBF2A,PROD-0059,5,1202.64,2025-09-22 10:42:44,completed,6013.2,Josué Guerra,BA,Esportes,0.6004,2025,9,3610.33
99F933C7-81C,0FC4A284,PROD-0014,5,701.87,2025-11-05 14:16:37,completed,3509.35,Luiza Cardoso,SC,Esportes,0.5729,2025,11,2010.51
E67E2067-F5B,63D409E2,PROD-0009,3,929.08,2025-08-11 04:33:24,cancelled,2787.24,Dr. Arthur Miguel Marques,GO,Eletrônicos,0.6451,2025,8,1798.05
63016E8B-A8A,877A1073,PROD-0087,5,656.01,2025-04-23 09:56:49,shipped,3280.05,Alexandre Souza,RJ,Roupas,0.66,2025,4,2164.83
4FCBC296-AAE,193CE6D1,PROD-0018,2,981.25,2025-11-17 17:42:41,completed,1962.5,Cauã Pimenta,PR,Casa & Jardim,0.6157,2025,11,1208.31
DDF8EC3E-8C1,E910B784,PROD-0076,1,642.74,2025-11-01 06:30:07,completed,642.74,Sara Brito,MG,Casa & Jardim,0.4509,2025,11,289.81
